Session,Participant,Block,Trial,WhatIsReported,StereoStrength,BiasedSide,RotationBias,ProbeDuration,OnsetDelay,ProbeSOA,Percept,RT
2018-09-14-10-41-07,KK,4,40,both,0,above,left,0.5,0.983272207332,0.724954932524,down,1.035
2018-09-14-10-41-07,KK,4,41,probe,1,above,left,2,1.07493317581,0,right,0.308
2018-09-14-10-41-07,KK,4,42,both,1,above,left,2,0.991605022648,0.791617455055,down,0.704
2018-09-14-10-41-07,KK,4,43,probe,0,above,left,2,1.09159880644,0,right,0.48
2018-09-14-10-41-07,KK,4,44,both,0,above,left,2,0.75828619379,0.874945608219,right,0.225
2018-09-14-10-41-07,KK,4,45,probe,0.25,below,left,0.5,1.25825511277,0,right,0.361
2018-09-14-10-41-07,KK,4,46,both,0.25,below,left,0.5,1.28325355872,0.833281531637,down,0.764
2018-09-14-10-41-07,KK,4,47,probe,0.5,below,left,0.25,0.733287747841,0,right,0.254
2018-09-14-10-41-07,KK,4,48,both,0.5,below,left,0.25,1.43324423442,0.858279977586,down,0.78
2018-09-14-10-41-07,KK,4,49,probe,0.25,above,left,0.5,1.4249114191,0,right,0.41
2018-09-14-10-41-07,KK,4,50,both,0.25,above,left,0.5,0.924942500117,0.866612792902,right,0.458
2018-09-14-10-41-07,KK,4,51,probe,1,above,left,0.5,1.45824268036,0,right,0.562
2018-09-14-10-41-07,KK,4,52,both,1,above,left,0.5,1.19992540556,0.749953378473,left,0.566
2018-09-14-10-41-07,KK,4,53,probe,0.5,above,left,0.5,1.33325045062,0,right,0.299
2018-09-14-10-41-07,KK,4,54,both,0.5,above,left,0.5,1.44157704973,0.708289301891,down,0.508
2018-09-14-10-41-07,KK,4,55,probe,0,below,left,0.25,0.94160813075,0,right,1.527
2018-09-14-10-41-07,KK,4,56,both,0,below,left,0.25,1.48324112631,0.883278423535,left,0.884
2018-09-14-10-41-07,KK,4,57,probe,0.25,above,left,2,0.958273761383,0,right,0.378
2018-09-14-10-41-07,KK,4,58,both,0.25,above,left,2,1.05826754518,0.824948716321,down,0.566
2018-09-14-10-41-07,KK,4,59,probe,0.25,below,left,0.25,1.12493006771,0,left,1.004
2018-09-14-10-41-07,KK,4,60,both,0.25,below,right,0.25,1.38324734252,0.808283085688,down,0.819
2018-09-14-10-41-07,KK,4,61,probe,0.25,above,right,1,1.03326909923,0,right,0.77
2018-09-14-10-41-07,KK,4,62,both,0.25,above,left,1,1.34991608125,0.799950270371,down,0.388
2018-09-14-10-41-07,KK,4,63,probe,0.5,above,left,0.25,1.22492385151,0,right,0.171
2018-09-14-10-41-07,KK,4,64,both,0.5,above,left,0.25,1.45824268036,0.766619009106,down,0.585
2018-09-14-10-41-07,KK,5,1,probe,0,below,left,2,1.25825511277,0,right,0.365
2018-09-14-10-41-07,KK,5,2,both,0,below,left,2,1.39158015783,0.774951824422,right,0.576
2018-09-14-10-41-07,KK,5,3,probe,0,above,left,1,1.09159880644,0,right,0.219
2018-09-14-10-41-07,KK,5,4,both,0,above,left,1,0.883278423535,0.791617455055,left,0.361
2018-09-14-10-41-07,KK,5,5,probe,1,below,left,0.5,1.12493006771,0,right,0.438
2018-09-14-10-41-07,KK,5,6,both,1,below,left,0.5,0.708289301891,0.699956486575,down,0.569
2018-09-14-10-41-07,KK,5,7,probe,0.25,above,left,1,1.09159880644,0,right,0.489
